keyword,owner,repo_name,stars,forks_count,issue_count,network_count,subscribers_count,watchers_count,description,topics
Python,ycm-core,YouCompleteMe,23402,2716,43,2716,587,23402,A code-completion engine for Vim,"vim,code-completion,code-analysis,semantic-engine"
Python,pypa,pipenv,22432,1675,584,1675,371,22432, Python Development Workflow for Humans.,"pip,python,packaging,virtualenv,pipfile"
Python,encode,django-rest-framework,22180,5929,258,5929,629,22180,Web APIs for Django. 🎸,"python,django,api,rest"
Python,yunjey,pytorch-tutorial,22123,6838,83,6838,603,22123,PyTorch Tutorial for Deep Learning Researchers,"deep-learning,pytorch-tutorial,neural-networks,pytorch"
Python,eriklindernoren,ML-From-Scratch,20360,3980,45,3980,967,20360,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.,"machine-learning,deep-learning,deep-reinforcement-learning,machine-learning-from-scratch,data-science,data-mining,genetic-algorithm"
Python,tqdm,tqdm,19954,1034,327,1034,196,19954,"A Fast, Extensible Progress Bar for Python and CLI","progressbar,progressmeter,progress-bar,meter,rate,console,terminal,time,progress,gui,python,parallel,cli,utilities,jupyter,discord,telegram,pandas,keras,closember"
Python,keon,algorithms,19944,4092,168,4092,649,19944,Minimal examples of data structures and algorithms in Python,"algorithm,python,competitive-programming,data-structure,algorithms,sort,search,tree,graph"
Python,wangzheng0822,algo,19876,6374,140,6374,854,19876,数据结构和算法必知必会的50个代码实现,
Python,getredash,redash,19861,3467,673,3467,586,19861,"Make Your Company Data Driven. Connect to any data source, easily visualize, dashboard and share your data.","redash,python,visualization,analytics,bi,redshift,bigquery,athena,mysql,postgresql,dashboard,javascript,business-intelligence,databricks,spark,spark-sql,hacktoberfest"
Python,nicolargo,glances,19422,1253,210,1253,497,19422,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.","python,multi-platform,monitoring,system,terminal,web,restful,restful-api"
Python,sebastianruder,NLP-progress,19326,3309,40,3309,1281,19326,"Repository to track the progress in Natural Language Processing (NLP), including the datasets and the current state-of-the-art for the most common NLP tasks.","natural-language-processing,machine-learning,named-entity-recognition,machine-translation,nlp-tasks,dialogue"
Python,StevenBlack,hosts,19088,1692,37,1692,582,19088,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories.","python,unified-hosts,malware,ad-blocker,porn-filter,social-media-filter,hosts,privacy,protection,pornblocker,gambling-filter,ransomware,trojans,security,curated-sources,anti-virus"
Python,OWASP,CheatSheetSeries,18919,2653,32,2653,509,18919,The OWASP Cheat Sheet Series was created to provide a concise collection of high value information on specific application security topics.,"owasp,code,security,cheatsheets,best-practices,appsec,application-security"
Python,numpy,numpy,18737,6133,2301,6133,560,18737,The fundamental package for scientific computing with Python.,"numpy,python"
Python,drduh,macOS-Security-and-Privacy-Guide,18540,1333,8,1333,777,18540,Guide to securing and improving privacy on macOS,"apple,macos,security,privacy,osx,disk-encryption,macos-setup,macos-security,macbook-security,dnscrypt-proxy,macbook-configuration"
Python,celery,celery,18185,4127,490,4127,487,18185,Distributed Task Queue (development branch),"python,task-manager,task-scheduler,task-runner,queue-workers,queued-jobs,queue-tasks,amqp,redis,sqs,sqs-queue,python3,python-library"
Python,ultralytics,yolov5,18178,6320,298,6320,248,18178,YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite,"yolov3,yolov4,yolov5,object-detection,pytorch,onnx,coreml,ios,tflite,yolo,deep-learning,machine-learning,ml"
Python,ray-project,ray,18058,3035,2042,3035,419,18058,"An open source framework that provides a simple, universal API for building distributed applications. Ray is packaged with RLlib, a scalable reinforcement learning library, and Tune, a scalable hyperparameter tuning library.","ray,distributed,parallel,machine-learning,reinforcement-learning,deep-learning,python,rllib,hyperparameter-search,optimization,data-science,automl,hyperparameter-optimization,model-selection,java,serving,deployment"
Python,bregman-arie,devops-exercises,17915,3534,10,3534,592,17915,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions","devops,aws,linux,ansible,python,docker,prometheus,containers,git,kubernetes,interview,interview-questions,terraform,azure,openstack,sql,coding,sre,production-engineer"
Python,deezer,spleeter,17873,1884,102,1884,372,17873,Deezer source separation library including pretrained models.,"deezer,python,tensorflow,audio-processing,pretrained-models,bass,drums,vocals,deep-learning,model"
Python,locustio,locust,17480,2272,18,2272,442,17480,Scalable user load testing tool written in Python,"locust,python,load-testing,performance-testing,http,benchmarking,load-generator"
Python,PaddlePaddle,PaddleOCR,17340,3483,967,3483,328,17340,"Awesome multilingual OCR toolkits based on PaddlePaddle （practical ultra lightweight OCR system, support 80+ languages recognition, provide data annotation and synthesis tools, support training and deployment among server, mobile, embedded and IoT devices）","ocr,crnn,ocrlite,db,chineseocr"
Python,jumpserver,jumpserver,17328,4403,178,4403,645,17328,JumpServer 是全球首款开源的堡垒机，是符合 4A 的专业运维安全审计系统。,"jumpserver,python,ssh-server,django,coco,luna,terminal,web-terminal,bastion-host"
Python,pytorch,examples,17255,8029,324,8029,403,17255,"A set of examples around pytorch in Vision, Text, Reinforcement Learning, etc.",
Python,magenta,magenta,17137,3538,325,3538,795,17137,Magenta: Music and Art Generation with Machine Intelligence,
Python,open-mmlab,mmdetection,17084,6063,334,6063,353,17084,OpenMMLab Detection Toolbox and Benchmark,"object-detection,instance-segmentation,rpn,fast-rcnn,faster-rcnn,mask-rcnn,cascade-rcnn,ssd,retinanet,pytorch"
Python,PaddlePaddle,Paddle,16897,4113,2873,4113,737,16897,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,"paddlepaddle,deep-learning,scalability,machine-learning,neural-network,python,efficiency,distributed-training"
Python,python-telegram-bot,python-telegram-bot,16868,3618,37,3618,600,16868,We have made you a wrapper you can't refuse,"python,telegram,bot,chatbot,framework,hacktoberfest"
Python,luong-komorebi,Awesome-Linux-Software,16685,1707,22,1707,537,16685,"A list of awesome applications, software, tools and other materials for Linux distros. ","linux-desktop,desktop-environment,freeware-icon,oss-icon,icon-theme,free,applications,cross-platform,ubuntu-linux,awesome-list,software,tools,linux-resource,linux-app,cli-app,gui-app,open-source"
Python,streamlit,streamlit,16440,1470,558,1470,257,16440,Streamlit — The fastest way to build data apps in Python,"python,machine-learning,data-science,deep-learning,data-visualization,streamlit,data-analysis,developer-tools"
Python,junyanz,pytorch-CycleGAN-and-pix2pix,16166,4867,376,4867,339,16166,Image-to-Image Translation in PyTorch,"pytorch,gan,cyclegan,pix2pix,deep-learning,computer-vision,computer-graphics,image-manipulation,image-generation,generative-adversarial-network,gans"
Python,chubin,wttr.in,16043,779,166,779,206,16043,:partly_sunny: The right way to check the weather,"weather-information,weather-api,curl,weather,weather-app,terminal,ascii-art,hacktoberfest2021,hacktoberfest"
Python,PyTorchLightning,pytorch-lightning,15963,1962,382,1962,220,15963,"The lightweight PyTorch wrapper for high-performance AI research. Scale your models, not the boilerplate.","python,deep-learning,artificial-intelligence,ai,pytorch,data-science,machine-learning"
Python,charlax,professional-programming,15882,1437,1,1437,558,15882,A collection of full-stack resources for programmers.,"read-articles,programmer,professional,scalability,concepts,documentation,lessons-learned,engineer,programming-language,learning,architecture,computer-science"
Python,shimohq,chinese-programmer-wrong-pronunciation,14655,1202,90,1202,384,14655,中国程序员容易发音错误的单词,"pronunciation,documentation,spelling,chinese-programmers"
Python,quantopian,zipline,14578,4205,346,4205,1013,14578,"Zipline, a Pythonic Algorithmic Trading Library","quant,python,algorithmic-trading,zipline"
Python,saleor,saleor,14431,4140,263,4140,394,14431,"A modular, high performance, headless e-commerce platform built with Python, GraphQL, Django, and React.","python,e-commerce,django,storefront,store,commerce,shop,ecommerce-storefront,ecommerce,cart,ecommerce-platform,react,pwa,graphql,headless,headless-ecommerce,headless-commerce,hacktoberfest,multichannel"
Python,zulip,zulip,14377,4826,2267,4826,378,14377,Zulip server and web app—powerful open source team chat,"zulip,python,python3,chat,javascript,collaboration,slack,foss,free,apache,react-native,electron"
Python,pytorch,fairseq,14365,3737,1082,3737,326,14365,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,"python,pytorch,artificial-intelligence"
Python,alievk,avatarify-python,14047,2064,118,2064,294,14047,"Avatars for Zoom, Skype and other video-conferencing apps.",
Python,Jack-Cherish,python-spider,13973,5322,7,5322,631,13973,:rainbow:Python3网络爬虫实战：淘宝、京东、网易云、B站、12306、抖音、笔趣阁、漫画小说下载、音乐电影下载等,"python-spider,python3,python,webspider"
Python,wangshub,wechat_jump_game,13894,4493,35,4493,574,13894,微信《跳一跳》Python 辅助,"python,adb,wechat-app"
Python,Kr1s77,awesome-python-login-model,13859,3031,56,3031,453,13859,😮python模拟登陆一些大型网站，还有一些简单的爬虫，希望对你们有所帮助❤️，如果喜欢记得给个star哦🌟,"python,spiders,selenium,twitter-bot,weixinbot,facebook-login,jingdong,taobao-spider,zhihu-spider,github-login,bilibili-login,lagou-spider,sina-spider,163mail-login,tuchong,douban-spider,guoke-spider"
Python,magic-wormhole,magic-wormhole,13851,506,128,506,214,13851,"get things from one computer to another, safely",
Java,CyC2018,CS-Notes,141396,45162,122,45162,5449,141396,:books: 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计,"algorithm,leetcode,interview,computer-science,system-design,java,python,cpp"
Java,Snailclimb,JavaGuide,113110,38660,66,38660,4601,113110,「Java学习+面试指南」一份涵盖大部分 Java 程序员所需要掌握的核心知识。准备 Java 面试，首选 JavaGuide！,"java,jvm,interview,redis,spring,mysql,zookeeper,algorithms,system,system-design"
Java,iluwatar,java-design-patterns,71042,22139,260,22139,3902,71042,Design patterns implemented in Java,"java,principles,design-patterns,awesome-list,snippets,snippets-collection,snippets-library,hacktoberfest"
Java,MisterBooo,LeetCodeAnimation,67606,12972,12,12972,2607,67606,Demonstrate all the questions on LeetCode in the form of animation.（用动画的形式呈现解LeetCode题目的思路）,"leetcode,leetcode-solutions,leetcode-java,animation,leetcode-c"
Java,doocs,advanced-java,58444,16017,2,16017,2576,58444,😮 Core Interview Questions & Answers For Experienced Java(Backend) Developers | 互联网 Java 工程师进阶知识完全扫盲：涵盖高并发、分布式、高可用、微服务、海量数据处理等领域知识,"java,distributed-systems,message-queue,redis,distributed-search-engine,high-availability,high-concurrency,dubbo,zookeeper,rpc,elasticsearch,hystrix,spring-cloud,microservices-architecture,ribbon,feign,eureka,springcloud-config,doocs,advanced-java"
Java,spring-projects,spring-boot,57969,34898,524,34898,3403,57969,Spring Boot,"java,spring-boot,spring,framework"
Java,elastic,elasticsearch,57068,20789,3582,20789,2756,57068,"Free and Open, Distributed, RESTful Search Engine","elasticsearch,java,search-engine"
Java,kdn251,interviews,54485,11562,97,11562,2641,54485,Everything you need to know to get the job.,"java,interview,interview-questions,interview-practice,interview-preparation,interview-prep,algorithm,algorithm-challenges,algorithms,algorithm-competitions,technical-coding-interview,leetcode,leetcode-solutions,leetcode-java,coding-interviews,coding-interview,coding-challenge,coding-challenges,leetcode-questions,interviews"
Java,macrozheng,mall,53888,22934,27,22934,2158,53888,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于SpringBoot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。,"spring-boot,spring-security,mybatis,docker,swagger-ui,mysql,redis,elasticsearch,mongodb,elk,spring,rabbitmq,spring-cloud,java,springcloud,springboot"
Java,ReactiveX,RxJava,45448,7518,11,7518,2291,45448,RxJava – Reactive Extensions for the JVM – a library for composing asynchronous and event-based programs using observable sequences for the Java VM.,"java,rxjava,flow,reactive-streams"
Java,spring-projects,spring-framework,44946,31597,1389,31597,3471,44946,Spring Framework,"framework,spring,spring-framework"
Java,google,guava,42786,9500,721,9500,2454,42786,Google core libraries for Java,"guava,java"
Java,TheAlgorithms,Java,42157,13926,99,13926,2245,42157,All Algorithms implemented in Java,"java,algorithms,algorithms-datastructures,algorithm-challenges,sorting-algorithms,search,sort,hacktoberfest,algorithm,data-structures"
Java,kon9chunkit,GitHub-Chinese-Top-Charts,40332,5711,156,5711,1997,40332,:cn: GitHub中文排行榜，帮助你发现高分优秀中文项目、更高效地吸收国人的优秀经验成果；榜单每周更新一次，敬请关注！,
Java,square,retrofit,38979,6991,152,6991,1606,38979,A type-safe HTTP client for Android and the JVM,"java,android"
Java,apache,dubbo,36419,24253,373,24253,3176,36419,"Apache Dubbo is a high-performance, java based, open source RPC framework.",dubbo
Java,PhilJay,MPAndroidChart,34202,8538,2004,8538,1118,34202,"A powerful 🚀 Android chart view / graph view library, supporting line- bar- pie- radar- bubble- and candlestick charts as well as scaling, panning and animations.","java,chart,graph,android,mpandroidchart"
Java,airbnb,lottie-android,32025,5132,42,5132,862,32025,"Render After Effects animations natively on Android and iOS, Web, and React Native","animation,android,lottie,airbnb,after-effects"
Java,bumptech,glide,31918,5823,300,5823,1070,31918,An image loading and caching library for Android focused on smooth scrolling,"android,imageloader,gif,disk-cache,glide"
Java,Blankj,AndroidUtilCode,30043,10015,118,10015,1190,30043,:fire: Android developers should collect the following utils(updating).,"android,app,bar,cache,encode,encrypt,file,fragment,log,network,permission,regex,snackbar,spannable-string,toast,utils,thread-pool,reflect,androidx,eventbus"
Java,NationalSecurityAgency,ghidra,29540,3849,1165,3849,927,29540,Ghidra is a software reverse engineering (SRE) framework,"software-analysis,disassembler,reverse-engineering"
Java,geekxh,hello-algorithm,29112,5614,3,5614,654,29112,🌍 针对小白的算法训练 | 包括四部分：①.算法基础 ②.力扣图解 ③.大厂面经 ④.CS_汇总 | 附：1、千本开源电子书  2、百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）,"algorithms,interview-questions,dynamic-programming,leetcode,leetcode-solutions"
Java,eugenp,tutorials,28031,45083,66,45083,1528,28031,"Just Announced - ""Learn Spring Security OAuth"": ",
Java,netty,netty,27915,13760,477,13760,1807,27915,Netty project - an event-driven asynchronous network application framework,
Java,skylot,jadx,27616,3407,179,3407,770,27616,Dex to Java decompiler,"android,dex,java,decompiler"
Java,alibaba,arthas,27575,6046,200,6046,1140,27575,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas,"java,agent,trace,jvm,arthas,trouble-shooting,diagnosis,classloader,alibaba"
Java,ityouknow,spring-boot-examples,26578,11601,10,11601,1348,26578,about learning Spring Boot via examples. Spring Boot 教程、技术栈示例代码，快速简单上手教程。 ,"spring-boot,spring-data-jpa,mybatis,thymeleaf,rabbitmq,mongodb,spring-boot-mongodb,scheduler,spring-boot-mail,spring-boot-examples,spring-boot-upload-file,fastdfs,java,docker,docker-composer,spring,springboot-shiro,springboot,springcloud,spring-cloud"
Java,crossoverJie,JCSprout,26488,7135,40,7135,1696,26488,"👨‍🎓 Java Core Sprout : basic, concurrent, algorithm ","java,concurrent-programming,algorithm,basic-java,netty,jvm"
Java,apolloconfig,apollo,25859,9447,130,9447,1311,25859,Apollo is a reliable configuration management system suitable for microservice configuration management scenarios.,"configuration-management,spring-boot,config-management,microservices,spring-cloud,distributed-configuration"
Java,JakeWharton,butterknife,25750,4748,114,4748,1083,25750,Bind Android views and callbacks to fields and methods.,
Java,signalapp,Signal-Android,21434,5177,1581,5177,936,21434,A private messenger for Android.,
Java,seata,seata,21076,6985,580,6985,883,21076,":fire: Seata is an easy-to-use, high-performance, open source distributed transaction solution.","fescar,transaction-manager,microservice,gts,branch-transactions,data-consistency,seata,tcc,tcc-transaction,dtx,saga,xa,distributed-transaction"
Java,apache,kafka,20298,10722,967,10722,1076,20298,Mirror of Apache Kafka,"scala,kafka"
Java,google,gson,20241,3924,643,3924,752,20241,A Java serialization/deserialization library to convert Java Objects into JSON and back,
Java,alibaba,nacos,20206,8370,417,8370,850,20206,"an easy-to-use dynamic service discovery, configuration and service management platform for building cloud native applications.","nacos,dubbo,alibaba,kubernetes,istio,spring-cloud,microservices,service-mesh,configuration-management,distributed-configuration,dns,service-discovery,config"
Java,halo-dev,halo,20158,6898,74,6898,448,20158,✍ 一款优秀的开源博客发布应用。,"halo,blog,blog-engine,cms,hacktoberfest"
Java,xuxueli,xxl-job,19832,8417,791,8417,942,19832,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）,"xxl-job,job,quartz,glue,task,schedule,scheduler,java,distributed,restful"
Java,ReactiveX,RxAndroid,19552,3007,1,3007,1030,19552,RxJava bindings for Android,
Java,libgdx,libgdx,19209,6215,221,6215,1240,19209,Desktop/Android/HTML5/iOS Java game development framework,"libgdx,java,game,cross-platform,android,ios,html5,windows,linux,macosx,2d,3d,framework"
Java,google,ExoPlayer,18472,5413,548,5413,860,18472,An extensible media player for Android,"android,mediaplayer,java,exoplayer"
Java,DrKLO,Telegram,18345,6346,472,6346,1179,18345,Telegram for Android source,telegram
Java,square,picasso,18150,4017,222,4017,883,18150,A powerful image downloading and caching library for Android,
Java,didi,DoraemonKit,18125,2676,140,2676,393,18125,一款面向泛前端产品研发全生命周期的效率平台。,"ios,tools,monitoring,performance,android,mockgps,miniapp"
Java,apache,skywalking,18076,5334,48,5334,843,18076,"APM, Application Performance Monitoring System","skywalking,observability,apm,service-mesh,dapper,distributed-tracing,web-performance,metrics,logging,prometheus,open-telemetry,zabbix"
Java,jenkinsci,jenkins,18029,7065,81,7065,890,18029,Jenkins automation server,"continuous-integration,continuous-delivery,continuous-deployment,java,groovy,jenkins,pipelines-as-code,devops,cicd,hacktoberfest"
Java,alibaba,Sentinel,17773,6223,440,6223,768,17773,"A powerful flow control component enabling reliability, resilience and monitoring for microservices. (面向云原生微服务的高可用流控防护组件)","alibaba,java,microservice,circuit-breaker,rate-limiting,reliability,hacktoberfest"
Java,redisson,redisson,17720,4311,231,4311,887,17720,"Redisson - Redis Java client with features of In-Memory Data Grid. Over 50 Redis based Java objects and services: Set, Multimap, SortedSet, Map, List, Queue, Deque, Semaphore, Lock, AtomicLong, Map Reduce, Publish / Subscribe, Bloom filter, Spring Cache, Tomcat, Scheduler, JCache API, Hibernate, MyBatis, RPC, local cache ...","java,redis,lock,map,list,queue,executor,redis-cluster,redis-client,distributed,set,distributed-locks,tomcat,hibernate,cache,scheduler,mapreduce,session,spring-cache"
Java,bazelbuild,bazel,17587,3152,2285,3152,605,17587,"a fast, scalable, multi-language and extensible build system","bazel,build,test,fast,correct,scalable,multi-language,build-system"
Java,apache,flink,17480,9794,715,9794,926,17480,Apache Flink,"scala,java,big-data,flink,python,sql"
Java,CarGuo,GSYVideoPlayer,16834,3704,15,3704,418,16834,"视频播放器（IJKplayer、ExoPlayer、MediaPlayer），HTTPS，支持弹幕，外挂字幕，支持滤镜、水印、gif截图，片头广告、中间广告，多个同时播放，支持基本的拖动，声音、亮度调节，支持边播边缓存，支持视频自带rotation的旋转（90,270之类），重力旋转与手动旋转的同步支持，支持列表播放 ，列表全屏动画，视频加载速度，列表小窗口支持拖动，动画效果，调整比例，多分辨率切换，支持切换播放器，进度条小窗口预览，列表切换详情页面无缝播放，rtsp、concat、mpeg。 ","android,video,player,ijkplayer,ffmpeg,exoplayer,https,videocache"
Java,nostra13,Android-Universal-Image-Loader,16834,6257,445,6257,1365,16834,"Powerful and flexible library for loading, caching and displaying images on Android.",
Java,elunez,eladmin,16642,6082,37,6082,551,16642,项目基于 Spring Boot 2.1.0 、 Jpa、 Spring Security、redis、Vue的前后端分离的后台管理系统，项目采用分模块开发方式， 权限控制采用 RBAC，支持数据字典与数据权限管理，支持一键生成前后端代码，支持动态路由,"spring-boot,spring-security,jpa,redis,vue,element-ui,swagger2,admin,eladmin,jwt"
Java,shuzheng,zheng,16138,7461,67,7461,1499,16138,基于Spring+SpringMVC+Mybatis分布式敏捷开发系统架构，提供整套公共微服务服务模块：集中权限管理（单点登录）、内容管理、支付中心、用户管理（支持第三方登录）、微信平台、存储系统、配置中心、日志分析、任务和通知等，支持服务治理、监控和追踪，努力为中小型企业打造全方位J2EE企业级开发解决方案。,"spring,springmvc,shiro,spring-session,mybatis,mybatis-generator,druid,zookeeper,dubbo,tbschedule,redis,quartz,ehcache,activemq,solr,fastdfs,swagger2,sequence,alioss,microservices"
Java,oracle,graal,16126,1240,791,1240,480,16126,GraalVM: Run Programs Faster Anywhere :rocket:,"polyglot,vm,java,javascript,python,r,ruby,c"
Java,dianping,cat,16080,5016,163,5016,1165,16080,"CAT 作为服务端项目基础组件，提供了 Java, C/C++, Node.js, Python, Go 等多语言客户端，已经在美团点评的基础架构中间件框架（MVC框架，RPC框架，数据库框架，缓存框架等，消息队列，配置系统等）深度集成，为美团点评各业务线提供系统丰富的性能指标、健康状况、实时告警等。","apm,java,distributed,realtime,monitoring,tracing,metrics"
Java,EnterpriseQualityCoding,FizzBuzzEnterpriseEdition,15857,664,360,664,180,15857,FizzBuzz Enterprise Edition is a no-nonsense implementation of FizzBuzz made by serious businessmen for serious business purposes.,
Java,winterbe,java8-tutorial,15164,3702,21,3702,1018,15164,Modern Java - A Guide to Java 8,"java-8,tutorial,lambda-expressions,java,stream,parallel-streams,guide,learning"
Java,android10,Android-CleanArchitecture,15030,3333,143,3333,855,15030,This is a sample app that is part of a series of blog posts I have written about how to architect an android application using Uncle Bob's clean architecture approach.,"android-cleanarchitecture,architectural,java,android-application,android,android-development,android-architecture"
Java,openzipkin,zipkin,14848,2826,171,2826,715,14848,Zipkin is a distributed tracing system,"zipkin,distributed-tracing,tracing,openzipkin,observability"
Java,apache,shardingsphere,14803,5125,258,5125,975,14803,Build criterion and ecosystem above multi-model databases,"shardingsphere,database,distributed-database,distributed-sql-database,distributed-transactions,sql,shard,database-cluster,mysql,postgresql,database-plus,readwrite-splitting,encrypt,hacktoberfest"
Java,linlinjava,litemall,16492,6549,28,6549,753,16492,又一个小商城。litemall = Spring Boot后端 + Vue管理员前端 + 微信小程序用户前端 + Vue用户移动端,"litemall,wechat-mini-program,spring-boot,mall,wechat,vue"
Java,mybatis,mybatis-3,16438,11073,195,11073,1191,16438,MyBatis SQL mapper framework for Java,"sql,mybatis,java"
Java,shuzheng,zheng,16138,7461,67,7461,1499,16138,基于Spring+SpringMVC+Mybatis分布式敏捷开发系统架构，提供整套公共微服务服务模块：集中权限管理（单点登录）、内容管理、支付中心、用户管理（支持第三方登录）、微信平台、存储系统、配置中心、日志分析、任务和通知等，支持服务治理、监控和追踪，努力为中小型企业打造全方位J2EE企业级开发解决方案。,"spring,springmvc,shiro,spring-session,mybatis,mybatis-generator,druid,zookeeper,dubbo,tbschedule,redis,quartz,ehcache,activemq,solr,fastdfs,swagger2,sequence,alioss,microservices"
Java,oracle,graal,16126,1240,791,1240,480,16126,GraalVM: Run Programs Faster Anywhere :rocket:,"polyglot,vm,java,javascript,python,r,ruby,c"
Java,forezp,SpringCloudLearning,16119,7756,46,7756,828,16119,《史上最简单的Spring Cloud教程源码》,"spring-cloud,spring-boot,hystrix,finchley,hystrix-dashboard,ribbon,eureka,hystrix-turbine,zuul,feign,sleuth,consul,gateway,spring,springbootadmin"
Java,Tencent,tinker,16086,3223,425,3223,716,16086,"Tinker is a hot-fix solution library for Android, it supports dex, library and resources update without reinstall apk.","android,dynamic,hotfix,wechat"
Java,dianping,cat,16080,5016,163,5016,1165,16080,"CAT 作为服务端项目基础组件，提供了 Java, C/C++, Node.js, Python, Go 等多语言客户端，已经在美团点评的基础架构中间件框架（MVC框架，RPC框架，数据库框架，缓存框架等，消息队列，配置系统等）深度集成，为美团点评各业务线提供系统丰富的性能指标、健康状况、实时告警等。","apm,java,distributed,realtime,monitoring,tracing,metrics"
Java,brettwooldridge,HikariCP,15970,2422,370,2422,738,15970,"光 HikariCP・A solid, high-performance, JDBC connection pool at last.","java,connection-pool,jdbc,high-performance"
Java,EnterpriseQualityCoding,FizzBuzzEnterpriseEdition,15857,664,360,664,180,15857,FizzBuzz Enterprise Edition is a no-nonsense implementation of FizzBuzz made by serious businessmen for serious business purposes.,
Java,apache,rocketmq,15815,8784,472,8784,882,15815,Mirror of Apache RocketMQ,rocketmq
Java,TeamNewPipe,NewPipe,15407,1928,1028,1928,506,15407,A libre lightweight streaming front-end for Android.,"youtube-video,video,newpipe,watch,translation,download-videos,android,1080p,soundcloud,peertube,bandcamp"
Java,winterbe,java8-tutorial,15164,3702,21,3702,1018,15164,Modern Java - A Guide to Java 8,"java-8,tutorial,lambda-expressions,java,stream,parallel-streams,guide,learning"
Java,android10,Android-CleanArchitecture,15030,3333,143,3333,855,15030,This is a sample app that is part of a series of blog posts I have written about how to architect an android application using Uncle Bob's clean architecture approach.,"android-cleanarchitecture,architectural,java,android-application,android,android-development,android-architecture"
Java,openzipkin,zipkin,14848,2826,171,2826,715,14848,Zipkin is a distributed tracing system,"zipkin,distributed-tracing,tracing,openzipkin,observability"
Java,apache,shardingsphere,14803,5125,258,5125,975,14803,Build criterion and ecosystem above multi-model databases,"shardingsphere,database,distributed-database,distributed-sql-database,distributed-transactions,sql,shard,database-cluster,mysql,postgresql,database-plus,readwrite-splitting,encrypt,hacktoberfest"
Java,JeffLi1993,springboot-learning-example,14561,6900,48,6900,1026,14561,spring boot 实践学习案例，是 spring boot 初学者及核心技术巩固的最佳实践。另外写博客，用 OpenWrite。,"springboot,redis,jpa,elasticsearch,dubbo,mybatis,webflux"
Java,hdodenhof,CircleImageView,14071,3078,12,3078,409,14071,A circular ImageView for Android,"android,imageview,widget"
Java,dyc87112,SpringBoot-Learning,13760,4512,50,4512,728,13760,《Spring Boot基础教程》，2.x版本持续连载中！点击下方链接直达教程目录！,"spring-boot,spring-cloud,spring-data-jpa,dubbo,log4j,jdbctemplate,mybatis,redis"
Java,lgvalle,Material-Animations,13587,2542,19,2542,538,13587,Android Transition animations explanation with examples.,
Java,alibaba,ARouter,13525,2378,58,2378,367,13525,💪 A framework for assisting in the renovation of Android componentization (帮助 Android App 进行组件化改造的路由框架),"android,router,navigation,componentization,dependency-injection,interceptor"
Java,orhanobut,logger,13047,2065,70,2065,376,13047,"✔️ Simple, pretty and powerful logger for android","android,java,log,logger,logcat,pretty-printer,timber,json-logging"
Java,Bigkoo,Android-PickerView,12958,3332,410,3332,317,12958,"This is a picker view for android , support linkage effect, timepicker and optionspicker.（时间选择器、省市区三级联动）","pickerview,timepicker,optionspicker,datepicker,android-pickerview,wheelview"
Java,Anuken,Mindustry,12876,1757,112,1757,575,12876,A sandbox tower defense game,"game,java,multiplatform,tower-defense,sandbox-game,rts,mindustry,desktop,mobile-game"
Java,Curzibn,Luban,12740,2135,144,2135,357,12740,Luban(鲁班)—Image compression with efficiency very close to WeChat Moments/可能是最接近微信朋友圈的图片压缩算法,"luban,android,image-compression"
Java,prestodb,presto,12615,4344,1033,4344,878,12615,The official home of the Presto distributed SQL query engine for big data,"java,presto,hive,hadoop,big-data,sql"
Java,eclipse-vertx,vert.x,12466,1863,218,1863,565,12466,Vert.x is a tool-kit for building reactive applications on the JVM,"vertx,java,netty,reactive,jvm,http2,concurrency,high-performance,nio,non-blocking,event-loop"
Java,greenrobot,greenDAO,12446,2870,236,2870,544,12446,greenDAO is a light & fast ORM solution for Android that maps objects to SQLite databases.,
Java,facebook,stetho,12390,1141,77,1141,385,12390,"Stetho is a debug bridge for Android applications, enabling the powerful Chrome Developer Tools and much more.",
Java,mockito,mockito,12355,2191,293,2191,430,12355,Most popular Mocking framework for unit tests written in Java,"mockito,java,mocking-framework,testing-tools,mocking,mock,mocks,testing,test-automation,test-driven-development,mock-library,java-library"
